Date,symbol,return_1d,return_5d,ma_5,ma_20,volatility_20,rsi_14,future_return,rank,label
2021-04-28,AAPL,-0.006027337018317,0.0005995653678663,130.43280639648438,127.97018318176268,0.0135126901401826,57.637535407084016,-0.0410240589335724,0.5,1
2021-04-28,MSFT,-0.0282857050801584,-0.0231022525601922,249.36246032714843,245.16250457763672,0.0137603063919556,51.94311132196332,-0.0317802970833833,1.0,2
2021-04-29,AAPL,-0.0007484803669194,0.0116722221279803,130.73308410644532,128.52246856689453,0.0132056866347133,51.29454223122705,-0.028019093744804,0.5,1
2021-04-29,MSFT,-0.0080530537115603,-0.0181202348514213,248.46611328125,245.967488861084,0.013733730793075,44.963806930103274,-0.0110095735531474,1.0,2
2021-04-30,AAPL,-0.0151333722159254,-0.0212928124391889,130.17542724609376,128.93485374450682,0.0138974537880783,50.585078550921665,-0.0078260048573806,0.5,1
2021-04-30,MSFT,-0.0013070267547786,-0.034348125705077,246.74073181152343,246.4401885986328,0.0125022449726368,44.42108910045272,0.0011104952528231,1.0,2
2021-05-03,AAPL,0.0082152096568508,-0.0161820020391604,129.75036010742187,129.25852165222167,0.0131281472458918,44.33783997951894,-0.041304634834081,0.5,1
2021-05-03,MSFT,-0.0012687869108652,-0.0370481153746019,244.8768737792969,246.57435302734376,0.0109549949279933,39.364811935162805,-0.0185817632671376,1.0,2
2021-05-04,AAPL,-0.0353852387136879,-0.0486642273768721,128.47518463134764,129.33846549987794,0.015644062351371,38.98843822194111,-0.0135013284826847,0.5,1
2021-05-04,MSFT,-0.0161598982723469,-0.054128425254037,242.14934692382812,246.57098693847655,0.0115286101963523,37.940629751059774,-0.0062956156007563,1.0,2
2021-05-05,AAPL,0.001955247881519,-0.0410240589335724,127.4066879272461,129.34821472167968,0.0153647128302407,30.906857274665526,-0.0399802016030055,0.5,1
2021-05-05,MSFT,-0.0053269904005707,-0.0317802970833833,240.5932373046875,246.40604782104492,0.0114203224534515,28.100698092378565,-0.0303078601193513,1.0,2
2021-05-06,AAPL,0.0128026742253435,-0.028019093744804,126.67745971679688,129.31799354553223,0.0150083581028216,37.76310743558133,-0.0351297509453319,0.5,1
2021-05-06,MSFT,0.0132266782707097,-0.0110095735531474,240.05849914550785,246.23678131103512,0.0114088377786326,32.67225321234693,-0.0268289864309351,1.0,2
2021-05-07,AAPL,0.0053274199962616,-0.0078260048573806,126.47686157226562,129.19277687072753,0.0142957047568548,37.80146008666292,-0.02119675596347,0.5,1
2021-05-07,MSFT,0.0109319466751851,0.0011104952528231,240.11236572265625,246.07376556396488,0.011443218698695,40.33849123456208,-0.0170720737167791,1.0,2
2021-05-10,AAPL,-0.0258046942170975,-0.041304634834081,125.40943298339845,128.98928680419922,0.0151202046033978,34.66382283190035,-0.0045722046565072,1.0,2
2021-05-10,MSFT,-0.0209142439641735,-0.0185817632671376,239.21216735839843,245.65396118164065,0.0123062412869618,35.14739335122081,-0.0080914320719847,0.5,1
2021-05-11,AAPL,-0.007410262831249,-0.0135013284826847,125.07286682128908,128.58440132141112,0.0138831218079231,31.79507603661628,-0.0084187081216893,1.0,2
